Date_reported,Country,New_cases,Cumulative_cases,New_deaths,MA,MA_deaths,MSTD_cases,MSTD_deaths,OTG_cases,UTG_cases,OTG_deaths,UTG_deaths
2021-03-04 00:00:00+00:00,The United Kingdom,6385,4194789,487,7172.571428571428,290.85714285714283,1595.671212704922,130.15302349082688,8768.24264127635,5576.900215866506,421.01016634796974,160.70411936631595
2021-03-05 00:00:00+00:00,The United Kingdom,6573,4201362,242,6685.142857142857,279.2857142857143,1005.2880894871447,130.41946977055323,7690.430946630002,5679.854767655712,409.7051840562675,148.86624451516104
2021-03-06 00:00:00+00:00,The United Kingdom,5946,4207308,236,6317.0,263.7142857142857,616.9189574065346,127.74546865505187,6933.918957406535,5700.081042593465,391.4597543693376,135.96881705923386
2021-03-07 00:00:00+00:00,The United Kingdom,6039,4213347,158,6117.714285714285,244.85714285714286,373.0785057278622,132.85885815582708,6490.792791442147,5744.635779986424,377.71600101296997,111.99828470131578
2021-03-08 00:00:00+00:00,The United Kingdom,5177,4218524,82,5995.142857142857,236.0,517.696960455346,142.42541907957985,6512.839817598203,5477.445896687511,378.42541907957985,93.57458092042015
2021-03-09 00:00:00+00:00,The United Kingdom,4712,4223236,65,5889.0,230.42857142857142,693.2890210253054,149.05799446617962,6582.289021025305,5195.710978974695,379.48656589475104,81.3705769623918
2021-03-10 00:00:00+00:00,The United Kingdom,5766,4229002,231,5799.714285714285,214.42857142857142,657.1680947592199,140.73954329758533,6456.882380473506,5142.546190955065,355.1681147261568,73.68902813098609
2021-03-11 00:00:00+00:00,The United Kingdom,5926,4234928,190,5734.142857142857,172.0,610.2609902312563,73.65007354597128,6344.403847374113,5123.881866911601,245.65007354597128,98.34992645402872
2021-03-12 00:00:00+00:00,The United Kingdom,6753,4241681,181,5759.857142857143,163.28571428571428,653.7419033517996,67.324374698656,6413.599046208943,5106.115239505343,230.6100889843703,95.96133958705828
2021-03-13 00:00:00+00:00,The United Kingdom,6609,4248290,175,5854.571428571428,154.57142857142858,728.9112559531358,59.88003880770796,6583.482684524564,5125.660172618293,214.45146737913655,94.69138976372062
2021-03-14 00:00:00+00:00,The United Kingdom,5534,4253824,121,5782.428571428572,149.28571428571428,732.59694629574,61.14658422102007,6515.025517724312,5049.8316251328315,210.43229850673436,88.1391300646942
2021-03-15 00:00:00+00:00,The United Kingdom,4618,4258442,52,5702.571428571428,145.0,833.1566193630757,67.38199561698104,6535.7280479345045,4869.414809208352,212.38199561698104,77.61800438301896
2021-03-16 00:00:00+00:00,The United Kingdom,5089,4263531,64,5756.428571428572,144.85714285714286,768.0965341165413,67.58063966208351,6524.525105545113,4988.3320373120305,212.43778251922637,77.27650319505935
2021-03-17 00:00:00+00:00,The United Kingdom,5294,4268825,110,5689.0,127.57142857142857,787.5866089987965,56.42947558040171,6476.586608998797,4901.413391001203,184.00090415183027,71.14195299102687
2021-03-18 00:00:00+00:00,The United Kingdom,5758,4274583,141,5665.0,120.57142857142857,781.698577889344,50.07613251452685,6446.698577889344,4883.301422110656,170.64756108595543,70.49529605690172
2021-03-19 00:00:00+00:00,The United Kingdom,6303,4280886,95,5600.714285714285,108.28571428571429,690.4934743375882,42.80075655754358,6291.207760051873,4910.220811376697,151.08647084325787,65.48495772817071
2021-03-20 00:00:00+00:00,The United Kingdom,4802,4285688,100,5342.571428571428,97.57142857142857,579.5871683550612,31.1065756330128,5922.15859692649,4762.984260216367,128.67800420444138,66.46485293841577
2021-03-21 00:00:00+00:00,The United Kingdom,5587,4291275,96,5350.142857142857,94.0,582.8417248258986,29.354159273601212,5932.984581968755,4767.3011323169585,123.35415927360121,64.64584072639879
2021-03-22 00:00:00+00:00,The United Kingdom,5312,4296587,33,5449.285714285715,91.28571428571429,489.02001128391964,34.340036331247,5938.305725569634,4960.265703001795,125.62575061696128,56.94567795446729
2021-03-23 00:00:00+00:00,The United Kingdom,5342,4301929,17,5485.428571428572,84.57142857142857,466.7982637662365,43.84387886899324,5952.226835194808,5018.630307662335,128.4153074404218,40.72754970243533
2021-03-24 00:00:00+00:00,The United Kingdom,5379,4307308,112,5497.571428571428,84.85714285714286,462.07028944577945,44.04326876836871,5959.6417180172075,5035.501139125649,128.90041162551157,40.81387408877415
2021-03-25 00:00:00+00:00,The United Kingdom,5604,4312912,98,5475.571428571428,78.71428571428571,451.1410929208726,37.40639110140546,5926.712521492301,5024.430335650556,116.12067681569117,41.30789461288025
2021-03-26 00:00:00+00:00,The United Kingdom,6220,4319132,63,5463.714285714285,74.14285714285714,426.16925992238293,37.037947078674776,5889.883545636669,5037.545025791902,111.18080422153191,37.10491006418236
2021-03-27 00:00:00+00:00,The United Kingdom,6187,4325319,70,5661.571428571428,69.85714285714286,387.50606755057146,35.23931786801063,6049.0774961219995,5274.065361020857,105.09646072515349,34.61782498913223
2021-03-28 00:00:00+00:00,The United Kingdom,3865,4329184,58,5415.571428571428,64.42857142857143,785.2241414962389,33.420837526093294,6200.7955700676675,4630.347287075189,97.84940895466472,31.007733902478137
2021-03-29 00:00:00+00:00,The United Kingdom,3862,4333046,19,5208.428571428572,62.42857142857143,983.3583370547939,35.93910193107478,6191.786908483366,4225.070234373778,98.3676733596462,26.48946949749665
