Date_reported,Country,New_cases,Cumulative_cases,New_deaths,MA,MA_deaths,MSTD_cases,MSTD_deaths,OTG_cases,UTG_cases,OTG_deaths,UTG_deaths,change_1,change_4,change_7,change_14,R1
2020-12-11 00:00:00+00:00,Germany,29875,1272078,598,20263.0,419.42857142857144,6074.089369334635,166.69018881631558,26337.089369334637,14188.910630665365,586.118760244887,252.73838261225586,4.746185771042888,9.289209076549664,14.53291667676011,11.835527871954588,0
2020-12-12 00:00:00+00:00,Germany,28438,1300516,496,20994.428571428572,421.2857142857143,6771.509626297891,167.58650928770484,27765.938197726464,14222.918945130681,588.8722235734191,253.69920499800944,3.6096756227043114,12.84207131668662,17.132131414088292,17.043508732807176,0
2020-12-13 00:00:00+00:00,Germany,20200,1320716,321,21342.0,430.7142857142857,6639.392994342987,158.26951094648004,27981.392994342987,14702.607005657013,588.9837966607657,272.4447747678057,1.6555412660501645,11.670566074405198,16.149647805196633,20.061720953781624,0
2020-12-14 00:00:00+00:00,Germany,16362,1337078,188,21917.714285714286,436.57142857142856,5856.469463031972,146.3282350776918,27774.183748746258,16061.244822682314,582.8996636491204,290.2431934937367,2.697564828574106,13.299954214483002,18.21396925684786,22.998973832734727,0
2020-12-15 00:00:00+00:00,Germany,14432,1351510,500,21971.571428571428,447.57142857142856,5773.2536423619085,148.0223599582809,27744.825070933337,16198.317786209518,595.5937885297094,299.54906861314765,0.2457242673897131,8.4319766499108,18.09407537086518,23.251807093744482,0
2020-12-16 00:00:00+00:00,Germany,27728,1379238,952,22959.14285714286,499.2857142857143,6123.104834111636,240.45284658030388,29082.247691254495,16836.038023031222,739.7385608660181,258.8328677054104,4.494769214764549,9.358265117956478,20.132156285272206,30.213979566207282,0
2020-12-17 00:00:00+00:00,Germany,26923,1406161,698,23422.571428571428,536.1428571428571,6306.677462740989,249.4556931744443,29729.248891312418,17115.893965830437,785.5985503173014,286.68716396841285,2.0184924773199553,9.748718154678237,21.079061249206134,33.08171199909089,0
2020-12-18 00:00:00+00:00,Germany,33777,1439938,813,23980.0,566.8571428571429,7095.190319270103,270.67473011681216,31075.190319270103,16884.809680729897,837.531872973955,296.18241274033073,2.3798777735761556,9.409218896652405,18.343779302176387,35.542582140290534,0
2020-12-19 00:00:00+00:00,Germany,31300,1471238,702,24388.85714285714,596.2857142857143,7467.583733010387,272.8764765027776,31856.440875867527,16921.273409846755,869.1621907884919,323.4092377829367,1.7049922554509545,11.001879051501607,16.168235109995166,36.07032981046656,0
2020-12-20 00:00:00+00:00,Germany,22771,1494009,409,24756.14285714286,608.8571428571429,7288.295260863226,259.7937826889031,32044.438118006085,17467.847596279633,868.650925546046,349.0633601682398,1.5059570529867505,7.826947247906224,15.997295741462182,34.73045046726067,0
2020-12-21 00:00:00+00:00,Germany,16643,1510652,226,24796.285714285714,614.2857142857143,7234.934455226677,249.73633715428275,32031.22016951239,17561.351259059036,864.0220514399971,364.5493771314316,0.1621531163982226,5.864916624989336,13.133538429450397,33.73964633817466,0
2020-12-22 00:00:00+00:00,Germany,19528,1530180,731,25524.285714285714,647.2857142857143,6200.701404257384,247.36862795277318,31724.987118543097,19323.58431002833,894.6543422384875,399.91708633294115,2.935923583025102,6.4398903848445155,16.169595776360367,37.18940999416442,0
2020-12-23 00:00:00+00:00,Germany,24740,1554920,962,25097.428571428572,648.7142857142857,6126.111949601083,249.4418531346284,31223.540521029656,18971.31662182749,898.156138848914,399.2724325796573,-1.6723568590138238,2.9053080446574064,9.313438779446725,31.3205911153303,0
2020-12-24 00:00:00+00:00,Germany,32195,1587115,802,25850.571428571428,663.5714285714286,6686.400697364156,255.88073858919466,32536.972125935583,19164.170731207272,919.4521671606233,407.6906899822339,3.000876583827594,4.420836386928495,10.366069359226149,33.630200717798765,0
2020-12-25 00:00:00+00:00,Germany,25533,1612648,412,24672.85714285714,606.2857142857143,5712.723093486564,261.67327865470764,30385.580236343703,18960.13404937058,867.9589929404219,344.6124356310067,-4.555853973938129,-0.49777040340143186,2.8893125223400373,21.76310093696463,0
2020-12-26 00:00:00+00:00,Germany,14455,1627103,240,22266.428571428572,540.2857142857143,5996.673018075251,290.2152731368637,28263.10158950382,16269.755553353321,830.500987422578,250.07044114885065,-9.753343755428167,-12.763754407567019,-8.70245193941026,6.05875028068672,0
2020-12-27 00:00:00+00:00,Germany,13755,1640858,356,20978.428571428572,532.7142857142857,6786.478464739895,294.8653445703158,27764.907036168468,14191.950106688677,827.5796302846015,237.84894114396985,-5.7844929907291505,-16.412039935793075,-15.259704662046358,-1.7035490046454327,0
2020-12-28 00:00:00+00:00,Germany,10976,1651834,348,20168.85714285714,550.1428571428571,7670.316539069374,276.7648993709447,27839.173681926513,12498.540603787767,826.9077565138018,273.3779577719124,-3.8590661155336603,-21.979066503089186,-18.661781142336984,-7.979194910835341,0
2020-12-29 00:00:00+00:00,Germany,12892,1664726,852,19220.85714285714,567.4285714285714,8157.343918796188,293.23190887240077,27378.20106165333,11063.513224060953,860.6604803009723,274.1966625561707,-4.700315904293751,-22.09715708412947,-24.695807914031466,-12.51942445107639,0
2020-12-30 00:00:00+00:00,Germany,22459,1687185,1129,18895.0,591.2857142857143,7942.867974898235,334.56474923185044,26837.867974898236,10952.132025101764,925.8504635175648,256.7209650538639,-1.695330964874464,-15.141308183363812,-24.7134026251978,-17.701631469567058,0
2020-12-31 00:00:00+00:00,Germany,32552,1719737,964,18946.0,614.4285714285714,8043.013034097607,356.4565691838,26989.013034097607,10902.986965902393,970.8851406123715,257.97200224477143,0.2699126753109349,-9.688183099646587,-26.70955049349558,-19.112211663962718,0
2021-01-01 00:00:00+00:00,Germany,22924,1742661,553,18573.285714285714,634.5714285714286,7741.703682314327,346.9687099931133,26314.98939660004,10831.582031971386,981.5401385645418,287.60271857831526,-1.9672452534270413,-7.911065149948293,-24.721787968270505,-22.54676516144406,0
2021-01-02 00:00:00+00:00,Germany,12690,1755351,336,18321.14285714286,648.2857142857143,7924.767050804781,330.2689380316757,26245.90990794764,10396.375806338077,978.55465231739,318.01677625403863,-1.357556552037098,-4.680926969214971,-17.718538478811784,-24.879043122737542,0
2021-01-03 00:00:00+00:00,Germany,10315,1765666,312,17829.714285714286,642.0,8350.346753564141,337.106808000075,26180.06103927843,9479.367532150145,979.106808000075,304.893191999925,-2.682303037864142,-5.637923864968053,-15.009295262480505,-27.97862579561783,0
2021-01-04 00:00:00+00:00,Germany,9847,1775513,302,17668.428571428572,635.4285714285714,8514.086188138155,344.16752565325675,26182.51475956673,9154.342383290417,979.5960970818282,291.2610457753147,-0.9045894493942663,-6.743225105940187,-12.397472765649997,-28.745664673280558,0
2021-01-05 00:00:00+00:00,Germany,11897,1787410,944,17526.285714285714,648.5714285714286,8614.828953888706,355.3898597047358,26141.11466817442,8911.456760397008,1003.9612882761644,293.18156886669277,-0.8045019768918027,-5.63712859483283,-8.816315609531312,-31.33486315553814,0
2021-01-06 00:00:00+00:00,Germany,21237,1808647,1019,17351.714285714286,632.8571428571429,8509.955654296473,332.28723948386727,25861.66994001076,8841.758631417813,965.1443823410102,300.5699033732756,-0.9960549052851153,-5.291310585740138,-8.16769364533323,-30.86258125476714,0
2021-01-07 00:00:00+00:00,Germany,26391,1835038,1070,16471.571428571428,648.0,6828.292999404135,351.73901309540963,23299.86442797556,9643.278429167292,999.7390130954096,296.26098690459037,-5.07236831272333,-7.617300173065833,-13.060427380072692,-36.28159642782144,0
2021-01-08 00:00:00+00:00,Germany,31849,1866887,1188,17746.571428571428,738.7142857142857,8786.406278206783,401.51658923208976,26532.977706778212,8960.165150364644,1140.2308749463755,337.1976964821959,7.740609361584028,0.4422739511153795,-4.451093352203239,-28.07249145967228,0
2021-01-09 00:00:00+00:00,Germany,24694,1891581,1083,19461.428571428572,845.4285714285714,8806.42110161926,375.04037877845207,28267.849673047833,10655.007469809312,1220.4689502070235,470.3881926501194,9.663033503453388,11.041374588373397,6.223878734951027,-12.597440092387647,0
2021-01-10 00:00:00+00:00,Germany,16946,1908527,465,20408.714285714286,867.2857142857143,7976.079753744482,341.7522076425702,28384.794039458768,12432.634531969805,1209.0379219282845,525.5335066431442,4.867503486750335,17.617855790288317,14.464617652714562,-2.715714781850742,0
2021-01-11 00:00:00+00:00,Germany,12497,1921024,343,20787.285714285714,873.1428571428571,7435.82868536471,330.6193322495553,28223.114399650425,13351.457028921004,1203.7621893924124,542.5235248933018,1.8549499163522443,26.200986981899565,17.652147898996585,3.066254905016219,0
2021-01-12 00:00:00+00:00,Germany,12802,1933826,891,20916.571428571428,865.5714285714286,7261.311792808403,329.3305619702157,28177.88322137983,13655.259635763025,1194.9019905416442,536.2408666012129,0.6219461071671484,17.862605251718634,19.34400573831958,8.822261531372178,0
2021-01-13 00:00:00+00:00,Germany,19600,1953426,1060,20682.714285714286,871.4285714285714,7275.6185925843665,332.85975882887686,27958.332878298654,13407.095693129919,1204.2883302574483,538.5688125996946,-1.1180472079554082,6.2754165749100865,19.19695048657193,9.461308736249197,0
2021-01-14 00:00:00+00:00,Germany,25164,1978590,1244,20507.428571428572,896.2857142857143,7128.46495530735,355.86219911913054,27635.893526735923,13378.963616121222,1252.147913404845,540.4235151665838,-0.8474986013164876,0.4836869404526212,24.50195575060061,8.241468233023186,0
2021-01-15 00:00:00+00:00,Germany,22368,2000958,1113,19153.0,885.5714285714286,5273.822491008206,346.6246082545468,24426.822491008206,13879.177508991794,1232.1960368259754,538.9468203168817,-6.604575345519404,-7.861948581206912,7.925072046109527,3.1212263389045702,0
